26,6,7,3,5,6,1,5,3,3,3,3,-1.576861898,0.923713627,-1.508067287,-1.025071106,0
27,5,5,2,5,7,5,5,4,5,4,4,-0.627244637,0.599242405,0.604638522,-0.16269927,1
28,3,4,1,1,1,1,1,1,1,1,1,-1.189980792,-0.374171263,-7.53085549,-12.73517289,0
29,5,7,3,6,6,5,5,4,4,6,3,-0.205192521,0.047641326,-0.278283308,-1.16123508,1
30,4,5,2,5,6,5,4,3,4,5,3,0.322372623,0.891266505,1.046099438,0.336568636,1
31,6,5,2,5,6,5,4,4,3,6,3,-0.029337473,0.437006794,0.257776374,0.109628679,1
32,5,5,2,4,4,1,4,4,3,5,2,-0.064508483,0.274771182,0.32084222,-1.388175037,0
33,5,6,1,1,1,1,1,1,1,1,1,-1.189980792,-1.023113708,-7.53085549,-12.73517289,0
34,4,7,3,6,7,5,5,4,3,7,4,-0.838270695,0.080088449,-0.309816231,-1.388175037,1
35,4,4,1,1,1,1,1,1,1,1,1,-0.521731608,0.599242405,-7.53085549,-12.73517289,0
36,7,7,3,6,6,5,5,4,4,6,4,-1.154809782,-0.211935652,0.44697391,-0.798131149,1
37,3,3,1,1,1,1,1,1,1,1,1,0.181688585,0.469453916,-7.53085549,-12.73517289,0
38,3,4,1,1,1,1,1,1,1,1,1,-1.33066483,0.177429815,-7.53085549,-12.73517289,0
39,3,3,1,1,1,1,1,1,1,1,1,-0.908612714,-0.04970004,-7.53085549,-12.73517289,0
40,4,4,1,1,1,1,1,1,1,1,1,-1.154809782,-1.023113708,-7.53085549,-12.73517289,0
41,5,6,1,1,1,1,1,1,1,1,1,-1.717545936,-0.244382774,-7.53085549,-12.73517289,0
42,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
43,3,4,1,1,1,1,1,1,1,1,1,-1.998914014,-1.47737342,-7.53085549,-12.73517289,0
44,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
45,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
46,5,5,2,3,2,1,5,3,3,4,2,0.427885652,1.507761828,0.95150067,0.018852696,0
47,4,3,1,1,1,1,1,1,1,1,1,2.045752096,1.767338806,-7.53085549,-12.73517289,0
48,6,7,3,5,7,2,5,4,4,2,4,0.041004546,1.442867584,0.163177607,1.017388506,1
49,4,4,1,1,1,1,1,1,1,1,1,-1.858229975,-1.282690686,-7.53085549,-12.73517289,0
50,4,5,1,1,1,1,1,1,1,1,1,-0.803099686,0.144982693,-7.53085549,-12.73517289,0
51,3,3,1,1,1,1,1,1,1,1,1,-0.556902618,0.501901038,-7.53085549,-12.73517289,0
52,4,4,1,1,1,1,1,1,1,1,1,-1.506519879,-1.412479175,-7.53085549,-12.73517289,0
53,3,5,2,3,3,1,3,3,3,3,2,-0.521731608,0.469453916,-1.476534365,0.47273261,0
54,4,4,1,1,1,1,1,1,1,1,1,-0.099679493,1.507761828,-7.53085549,-12.73517289,0
55,3,4,1,1,1,1,1,1,1,1,1,0.568569691,1.118396361,-7.53085549,-12.73517289,0
56,5,6,3,4,2,1,3,3,4,4,3,-0.592073628,-0.244382774,0.856901902,0.381956627,0
57,3,4,1,1,1,1,1,1,1,1,1,0.322372623,1.118396361,-7.53085549,-12.73517289,0
58,4,4,1,1,1,1,1,1,1,1,1,0.322372623,1.767338806,-7.53085549,-12.73517289,0
59,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
60,5,6,1,1,1,1,1,1,1,1,1,-1.189980792,0.761478016,-7.53085549,-12.73517289,0
61,3,3,1,1,1,1,1,1,1,1,1,-1.260322811,-0.04970004,-7.53085549,-12.73517289,0
62,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
63,4,3,1,1,1,1,1,1,1,1,1,-1.084467763,0.988607872,-7.53085549,-12.73517289,0
64,4,6,3,4,2,1,2,4,3,3,2,-0.205192521,1.734891684,1.424494508,1.244328463,0
65,3,3,1,1,1,1,1,1,1,1,1,0.076175556,0.209876938,-7.53085549,-12.73517289,0
66,3,3,1,1,1,1,1,1,1,1,1,0.041004546,0.080088449,-7.53085549,-12.73517289,0
67,3,2,1,1,1,1,1,1,1,1,1,-0.029337473,0.761478016,-7.53085549,-12.73517289,0
68,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
69,3,6,1,1,1,1,1,1,1,1,1,-2.596821178,-3.813566222,-7.53085549,-12.73517289,0
70,3,3,1,1,1,1,1,1,1,1,1,-0.803099686,-0.244382774,-7.53085549,-12.73517289,0
71,7,7,3,1,7,5,5,4,3,7,4,0.216859594,1.572656073,0.068578839,0.018852696,1
72,4,4,1,1,1,1,1,1,1,1,1,-0.486560599,0.566795283,-7.53085549,-12.73517289,0
73,3,3,1,1,1,1,1,1,1,1,1,-0.099679493,0.404559671,-7.53085549,-12.73517289,0
74,5,4,1,1,1,1,1,1,1,1,1,-0.31070555,0.144982693,-7.53085549,-12.73517289,0
75,5,5,1,1,1,1,1,1,1,1,1,-0.521731608,0.177429815,-7.53085549,-12.73517289,0
76,5,2,1,1,1,1,1,1,1,1,1,0.6037407,2.059362906,-7.53085549,-12.73517289,0
77,3,5,1,5,1,1,1,1,1,1,1,-0.486560599,-0.536406874,-7.53085549,-12.73517289,0
78,3,4,1,1,1,1,1,1,1,1,1,-1.471348869,-0.536406874,-7.53085549,-12.73517289,0
79,5,6,3,5,2,1,3,2,5,2,2,-0.064508483,0.599242405,-0.341349154,-2.386710848,0
80,3,2,1,1,1,1,1,1,1,1,1,-0.838270695,-0.666195363,-7.53085549,-12.73517289,0
81,3,3,1,1,1,1,1,1,1,1,1,0.252030604,0.080088449,-7.53085549,-12.73517289,0
82,2,3,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
83,3,4,1,1,1,1,1,1,1,1,1,0.814766758,0.696583772,-7.53085549,-12.73517289,0
84,5,6,3,4,4,1,3,3,5,6,3,0.287201614,1.150843483,0.510039755,-0.616579184,0
85,6,7,3,5,4,1,3,3,4,3,3,-0.38104757,0.209876938,0.32084222,-0.026535296,0
86,4,4,1,1,1,1,1,1,1,1,1,-0.627244637,-0.406618385,-7.53085549,-12.73517289,0
87,3,4,1,1,1,1,1,1,1,1,1,-1.014125743,-1.250243564,-7.53085549,-12.73517289,0
88,4,4,1,1,1,1,1,1,1,1,1,-0.099679493,-1.05556083,-7.53085549,-12.73517289,0
89,5,4,1,1,1,1,1,1,1,1,1,1.201647865,0.923713627,-7.53085549,-12.73517289,0
90,5,5,1,1,1,1,1,1,1,1,1,-0.521731608,0.080088449,-7.53085549,-12.73517289,0
91,4,4,1,1,1,1,1,1,1,1,1,-0.978954734,-1.120455075,-7.53085549,-12.73517289,0
92,2,4,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
93,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
94,4,4,1,1,1,1,1,1,1,1,1,-0.592073628,1.150843483,-7.53085549,-12.73517289,0
95,3,3,1,1,1,1,1,1,1,1,1,0.814766758,-0.082147163,-7.53085549,-12.73517289,0
96,4,4,1,1,1,1,1,1,1,1,1,0.920279787,0.015194204,-7.53085549,-12.73517289,0
97,3,3,1,1,1,1,1,1,1,1,1,-0.416218579,0.631689527,-7.53085549,-12.73517289,0
98,6,7,3,4,6,3,5,4,4,2,3,-1.154809782,-0.795983852,-1.445001442,1.335104446,0
99,3,4,1,1,1,1,1,1,1,1,1,-1.189980792,0.24232406,-7.53085549,-12.73517289,0
100,3,4,1,1,1,1,1,1,1,1,1,-1.436177859,-1.120455075,-7.53085549,-12.73517289,0
101,5,6,3,4,2,1,4,4,3,3,2,-0.943783724,0.858819383,-0.152151618,-0.16269927,0
102,4,5,1,1,1,1,1,1,1,1,1,-0.34587656,-0.828430975,-7.53085549,-12.73517289,0
103,5,4,1,1,1,1,1,1,1,1,1,-0.627244637,-0.017252918,-7.53085549,-12.73517289,0
104,5,4,1,1,1,1,1,1,1,1,1,-0.134850502,0.404559671,-7.53085549,-12.73517289,0
105,4,6,3,3,3,1,3,3,4,3,2,0.252030604,0.144982693,-0.467480844,-1.070459098,0
106,5,7,3,6,7,4,6,3,3,4,4,0.005833536,0.307218304,0.257776374,-0.48041521,1
107,3,5,1,1,1,1,1,1,1,1,1,-0.38104757,-0.568853996,-7.53085549,-12.73517289,0
108,6,6,1,1,1,1,1,1,1,1,1,-0.767928676,0.209876938,-7.53085549,-12.73517289,0
109,3,3,1,1,1,1,1,1,1,1,1,0.005833536,-0.147041407,-7.53085549,-12.73517289,0
110,5,5,2,4,2,1,4,3,3,2,2,-0.099679493,0.209876938,-0.467480844,0.018852696,0
111,6,6,3,3,3,1,3,3,4,3,2,0.6037407,-0.082147163,0.478506832,-0.48041521,0
112,4,4,1,1,1,1,1,1,1,1,1,-0.31070555,0.209876938,-7.53085549,-12.73517289,0
113,3,4,1,1,1,1,1,1,1,1,1,0.463056662,0.469453916,-7.53085549,-12.73517289,0
114,5,6,1,1,1,1,1,1,1,1,1,-1.014125743,0.144982693,-7.53085549,-12.73517289,0
115,5,4,1,1,1,1,1,1,1,1,1,-1.260322811,-2.191210109,-7.53085549,-12.73517289,0
116,5,6,1,1,1,1,1,1,1,1,1,-1.928571994,-1.899186009,-7.53085549,-12.73517289,0
117,5,4,1,1,1,1,1,1,1,1,1,-1.963743004,-1.47737342,-7.53085549,-12.73517289,0
118,4,3,1,1,1,1,1,1,1,1,1,-1.014125743,-0.082147163,-7.53085549,-12.73517289,0
119,3,3,1,1,1,1,1,1,1,1,1,-1.014125743,-0.990666586,-7.53085549,-12.73517289,0
120,3,3,1,1,1,1,1,1,1,1,1,0.146517575,-0.114594285,-7.53085549,-12.73517289,0
121,4,6,3,3,4,1,3,4,5,6,3,1.588528971,1.442867584,0.5731056,0.245792653,0
122,6,7,3,6,7,5,5,4,4,5,4,2.362291183,1.799785928,0.856901902,0.745060558,1
123,4,3,1,1,1,1,1,1,1,1,1,0.322372623,0.566795283,-7.53085549,-12.73517289,0
124,3,3,1,1,1,1,1,1,1,1,1,-1.189980792,-0.536406874,-7.53085549,-12.73517289,0
125,5,4,1,1,1,1,1,1,1,1,1,-0.170021512,0.209876938,-7.53085549,-12.73517289,0
126,3,2,1,1,1,1,1,1,1,1,1,0.181688585,-0.017252918,-7.53085549,-12.73517289,0
127,4,4,1,1,1,1,1,1,1,1,1,-1.471348869,-1.444926297,-7.53085549,-12.73517289,0
128,4,4,1,1,1,1,1,1,1,1,1,-1.787887956,-1.347584931,-7.53085549,-12.73517289,0
129,6,7,3,4,6,5,4,4,3,3,4,0.392714643,1.442867584,1.424494508,1.335104446,1
130,5,4,1,1,1,1,1,1,1,1,1,0.885108778,0.599242405,-7.53085549,-12.73517289,0
131,4,3,1,1,1,1,1,1,1,1,1,-1.36583584,-2.450787087,-7.53085549,-12.73517289,0
132,4,3,1,1,1,1,1,1,1,1,1,-0.240363531,-0.439065507,-7.53085549,-12.73517289,0
133,4,4,1,1,1,1,1,1,1,1,1,-1.014125743,-1.315137808,-7.53085549,-12.73517289,0
134,5,5,2,4,4,1,4,4,3,6,3,-0.064508483,0.339665427,-0.719744224,-1.206623072,0
135,5,5,1,1,1,1,1,1,1,1,1,-1.119638772,-1.47737342,-7.53085549,-12.73517289,0
136,4,5,1,1,1,1,1,1,1,1,1,-1.014125743,0.631689527,-7.53085549,-12.73517289,0
137,5,4,1,1,1,1,1,1,1,1,1,-1.612032907,-1.76939752,-7.53085549,-12.73517289,0
138,6,7,3,4,6,5,6,2,3,6,4,-0.803099686,0.047641326,-1.003540527,-0.071923287,1
139,3,3,1,1,1,1,1,1,1,1,1,0.111346565,1.280631972,-7.53085549,-12.73517289,0
140,5,3,1,1,1,1,1,1,1,1,1,-0.31070555,-0.017252918,-7.53085549,-12.73517289,0
141,4,4,1,3,1,1,1,1,1,1,1,-1.260322811,-0.082147163,-7.53085549,-12.73517289,0
142,5,6,1,1,1,1,1,1,1,1,1,-0.767928676,-1.023113708,-7.53085549,-12.73517289,0
143,4,3,1,1,1,1,1,1,1,1,1,0.111346565,-0.341724141,-7.53085549,-12.73517289,0
144,4,6,3,4,2,1,3,3,4,2,2,1.553357961,0.891266505,-0.940474682,-0.661967175,0
145,3,4,1,1,1,1,1,1,1,1,1,-0.205192521,-0.76353673,-7.53085549,-12.73517289,0
146,4,6,3,5,4,5,5,2,3,7,3,-0.34587656,0.437006794,0.352375142,0.608896584,1
147,6,4,1,1,1,1,1,1,1,1,1,-0.521731608,0.047641326,-7.53085549,-12.73517289,0
148,5,7,3,5,6,5,5,4,3,5,4,-0.170021512,-0.211935652,-0.782810069,-0.298863244,1
149,5,5,2,4,4,1,3,3,3,3,2,-0.38104757,0.891266505,-0.152151618,1.403186433,0
150,5,4,1,1,1,1,1,1,1,1,1,-1.225151801,0.437006794,-7.53085549,-12.73517289,0
151,4,3,1,1,1,1,1,1,1,1,1,-0.275534541,-0.374171263,-7.53085549,-12.73517289,0
152,6,5,1,1,1,1,1,1,1,1,1,-1.33066483,-1.05556083,-7.53085549,-12.73517289,0
153,4,3,1,1,1,1,1,1,1,1,1,0.181688585,1.021054994,-7.53085549,-12.73517289,0
154,4,5,1,1,1,1,1,1,1,1,1,-0.170021512,0.469453916,-7.53085549,-12.73517289,0
155,5,4,1,1,1,1,1,1,1,1,1,-1.647203917,-2.515681332,-7.53085549,-12.73517289,0
156,4,5,1,1,1,1,1,1,1,1,1,0.533398681,-0.082147163,-7.53085549,-12.73517289,0
157,6,7,3,5,6,5,4,3,4,5,4,-1.33066483,-0.114594285,-1.6657319,1.017388506,1
158,3,6,1,1,1,1,1,1,1,1,1,-0.34587656,-0.374171263,-7.53085549,-12.73517289,0
159,7,7,3,6,7,5,5,4,4,6,4,-1.119638772,0.209876938,0.69923729,0.608896584,1
160,3,5,1,1,1,1,1,1,1,1,1,-1.436177859,-2.028974498,-7.53085549,-12.73517289,0
161,5,5,2,3,2,1,4,2,3,7,3,0.955450797,0.988607872,-0.435947921,-0.253475253,0
162,3,3,1,1,1,1,1,1,1,1,1,-0.662415647,0.274771182,-7.53085549,-12.73517289,0
163,5,6,1,1,1,1,1,1,1,1,1,-1.014125743,-0.082147163,-7.53085549,-12.73517289,0
164,5,4,1,1,1,1,1,1,1,1,1,-1.295493821,-1.801844642,-7.53085549,-12.73517289,0
165,3,4,1,1,1,1,1,1,1,1,1,-1.154809782,-1.834291765,-7.53085549,-12.73517289,0
166,6,7,3,4,7,5,5,4,4,6,4,-1.084467763,-0.439065507,1.897488346,1.516656412,1
167,3,3,1,1,1,1,1,1,1,1,1,-0.908612714,-0.698642486,-7.53085549,-12.73517289,0
168,4,5,1,1,1,1,1,1,1,1,1,-1.541690888,0.437006794,-7.53085549,-12.73517289,0
169,3,4,1,1,1,1,1,1,1,1,1,0.533398681,0.209876938,-7.53085549,-12.73517289,0
170,6,6,1,1,1,1,1,1,1,1,1,-0.767928676,0.307218304,-7.53085549,-12.73517289,0
171,6,7,3,5,1,1,1,1,1,1,1,0.568569691,0.729030894,-1.760330667,-1.297399055,0
172,7,6,3,3,6,1,5,3,3,6,3,0.322372623,0.274771182,-0.972007604,-0.16269927,0
173,6,5,1,1,1,1,1,1,1,1,1,-1.295493821,-0.114594285,-7.53085549,-12.73517289,0
174,6,5,2,3,3,1,3,3,5,2,2,0.392714643,-0.633748241,-0.530546689,-1.569727003,0
175,3,6,1,1,1,1,1,1,1,1,1,-0.521731608,-0.536406874,-7.53085549,-12.73517289,0
176,7,6,1,4,1,1,1,1,1,1,1,-1.647203917,-1.736950398,-7.53085549,-12.73517289,0
177,5,6,3,5,4,5,4,2,3,6,3,0.920279787,1.345526217,-0.845875914,1.879760343,1
178,3,4,1,1,1,1,1,1,1,1,1,-0.803099686,0.24232406,-7.53085549,-12.73517289,0
179,6,5,1,1,1,1,1,1,1,1,1,-0.803099686,-0.114594285,-7.53085549,-12.73517289,0
180,3,5,1,1,1,1,1,1,1,1,1,-0.451389589,0.080088449,-7.53085549,-12.73517289,0
181,5,6,1,1,1,1,1,1,1,1,1,-1.36583584,0.080088449,-7.53085549,-12.73517289,0
182,6,5,1,1,1,1,1,1,1,1,1,-0.943783724,-0.795983852,-7.53085549,-12.73517289,0
183,3,3,1,1,1,1,1,1,1,1,1,1.694042,2.25404564,-7.53085549,-12.73517289,0
184,3,3,1,1,1,1,1,1,1,1,1,0.216859594,0.793925138,-7.53085549,-12.73517289,0
185,6,7,3,3,6,1,5,3,4,3,3,-0.205192521,-0.309277018,0.44697391,-0.525803201,0
186,5,5,2,3,3,1,3,3,3,2,2,-0.099679493,0.696583772,1.897488346,1.925148334,0
187,3,4,1,1,1,1,1,1,1,1,1,-0.521731608,0.826372261,-7.53085549,-12.73517289,0
188,7,5,1,1,1,1,1,1,1,1,1,-1.858229975,-2.840152555,-7.53085549,-12.73517289,0
189,3,3,1,1,1,1,1,1,1,1,1,-0.662415647,0.015194204,-7.53085549,-12.73517289,0
190,2,4,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
191,3,4,1,1,1,1,1,1,1,1,1,-0.170021512,1.313079094,-7.53085549,-12.73517289,0
192,5,7,3,6,7,2,5,2,4,4,4,0.041004546,0.274771182,-0.120618696,-0.389639227,1
193,4,5,1,1,1,1,1,1,1,1,1,-1.36583584,-1.639609031,-7.53085549,-12.73517289,0
194,3,3,1,1,1,1,1,1,1,1,1,-1.119638772,1.24818485,-7.53085549,-12.73517289,0
195,4,6,1,1,1,1,1,1,1,1,1,-0.943783724,-0.698642486,-7.53085549,-12.73517289,0
196,3,3,1,1,1,1,1,1,1,1,1,-0.34587656,0.793925138,-7.53085549,-12.73517289,0
197,3,4,1,1,1,1,1,1,1,1,1,-0.521731608,0.404559671,-7.53085549,-12.73517289,0
198,4,5,2,4,2,1,4,2,3,5,2,0.744424739,1.24818485,1.046099438,0.745060558,0
199,5,6,3,5,6,5,5,3,3,5,3,0.322372623,0.015194204,0.289309297,-0.616579184,1
200,5,7,3,5,7,5,4,4,4,6,4,-0.838270695,1.572656073,0.226243452,1.153552481,1
201,4,4,1,1,1,1,1,1,1,1,1,-0.38104757,1.734891684,-7.53085549,-12.73517289,0
202,5,7,3,4,4,5,5,2,3,7,3,2.467804212,2.870540963,2.244350494,2.1067003,1
203,3,3,1,1,1,1,1,1,1,1,1,-0.662415647,1.54020895,-7.53085549,-12.73517289,0
204,4,4,1,1,1,1,1,1,1,1,1,-0.697586657,1.053502116,-7.53085549,-12.73517289,0
205,5,6,3,4,4,5,5,2,3,6,3,0.814766758,2.25404564,2.055152959,1.425880429,1
206,6,6,3,5,6,5,5,3,3,7,4,0.6037407,1.832233051,1.708290811,1.017388506,1
207,3,4,1,1,1,1,1,1,1,1,1,0.533398681,1.605103195,-7.53085549,-12.73517289,0
208,5,6,3,5,4,2,5,3,3,3,3,0.533398681,2.189151395,2.528146796,2.515192222,0
209,3,3,1,1,1,1,1,1,1,1,1,0.885108778,1.345526217,-7.53085549,-12.73517289,0
210,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
211,4,5,2,3,4,1,5,3,4,2,3,-0.205192521,0.95616075,1.298362818,1.153552481,0
212,6,4,1,1,1,1,1,1,1,1,1,0.779595749,1.799785928,-7.53085549,-12.73517289,0
213,4,3,1,1,1,1,1,1,1,1,1,0.181688585,1.897127295,-7.53085549,-12.73517289,0
214,5,3,1,1,1,1,1,1,1,1,1,-0.170021512,1.377973339,-7.53085549,-12.73517289,0
215,4,4,1,1,1,1,1,1,1,1,1,-1.049296753,1.410420461,-7.53085549,-12.73517289,0
216,6,7,3,5,6,5,4,2,4,6,4,-0.732757666,1.215737728,1.298362818,0.654284575,1
217,4,5,2,3,2,1,4,2,3,6,2,2.256778154,1.799785928,1.298362818,1.335104446,0
218,3,5,1,1,1,1,1,1,1,1,1,-1.014125743,0.501901038,-7.53085549,-12.73517289,0
219,4,6,3,5,7,5,5,3,5,5,4,-0.064508483,0.372112549,0.762303135,-0.298863244,1
220,4,5,1,1,1,1,1,1,1,1,1,-1.049296753,-0.147041407,-7.53085549,-12.73517289,0
221,4,4,1,1,1,1,1,1,1,1,1,-0.38104757,0.144982693,-7.53085549,-12.73517289,0
222,4,5,2,4,6,4,5,2,4,6,3,0.814766758,1.864680173,1.960554191,1.516656412,1
223,5,4,1,1,1,1,1,1,1,1,1,-1.436177859,-0.666195363,-7.53085549,-12.73517289,0
224,4,4,1,1,1,1,1,1,1,1,1,1.060963826,2.416281251,-7.53085549,-12.73517289,0
225,3,3,1,1,1,1,1,1,1,1,1,0.849937768,1.605103195,-7.53085549,-12.73517289,0
226,3,2,1,1,1,1,1,1,1,1,1,0.041004546,-1.05556083,-7.53085549,-12.73517289,0
227,5,5,1,1,1,1,1,1,1,1,1,-0.170021512,1.021054994,-7.53085549,-12.73517289,0
228,4,2,1,1,1,1,1,1,1,1,1,0.779595749,2.026915784,-7.53085549,-12.73517289,0
229,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
230,4,4,1,1,1,1,1,1,1,1,1,0.990621807,2.059362906,-7.53085549,-12.73517289,0
231,3,3,1,1,1,1,1,1,1,1,1,-0.803099686,0.047641326,-7.53085549,-12.73517289,0
232,5,6,3,5,1,1,1,1,1,1,1,-1.154809782,1.021054994,-2.327923273,-1.070459098,0
233,3,3,1,1,1,1,1,1,1,1,1,-1.40100685,0.858819383,-7.53085549,-12.73517289,0
234,2,4,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
235,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
236,3,5,2,4,2,1,3,4,4,2,2,-0.170021512,1.475314706,-0.908941759,-0.208087261,0
237,6,6,3,5,4,1,3,4,5,3,3,-0.803099686,0.858819383,-1.224270984,-0.208087261,0
238,2,2,1,1,1,1,1,1,1,1,1,-5.234646901,-7.188066937,-7.53085549,-12.73517289,0
239,3,3,1,1,1,1,1,1,1,1,1,0.568569691,1.24818485,-7.53085549,-12.73517289,0
240,5,5,2,5,6,1,4,3,5,4,3,-0.170021512,0.95616075,-0.656678379,-0.071923287,0
241,4,6,3,6,6,5,5,4,3,6,3,0.076175556,0.080088449,-1.697264822,-0.707355167,1
242,5,5,1,1,1,1,1,1,1,1,1,0.146517575,-0.47151263,-7.53085549,-12.73517289,0
243,6,6,3,5,1,1,1,1,1,1,1,0.849937768,0.696583772,-2.012594048,-0.934295123,0
244,5,4,1,1,1,1,1,1,1,1,1,0.744424739,0.793925138,-7.53085549,-12.73517289,0
245,4,4,1,1,1,1,1,1,1,1,1,-1.154809782,-1.347584931,-7.53085549,-12.73517289,0
246,3,3,1,1,1,1,1,1,1,1,1,-0.803099686,-1.152902197,-7.53085549,-12.73517289,0
247,4,3,1,1,1,1,1,1,1,1,1,-0.486560599,-0.114594285,-7.53085549,-12.73517289,0
248,3,3,1,1,1,1,1,1,1,1,1,-1.471348869,-1.05556083,-7.53085549,-12.73517289,0
249,4,4,1,1,1,1,1,1,1,1,1,-1.014125743,-1.152902197,-7.53085549,-12.73517289,0
250,4,3,1,1,1,1,1,1,1,1,1,-0.556902618,-1.152902197,-7.53085549,-12.73517289,0
251,5,3,1,1,1,1,1,1,1,1,1,-0.205192521,-0.017252918,-7.53085549,-12.73517289,0
252,5,4,1,1,1,1,1,1,1,1,1,0.181688585,-0.244382774,-7.53085549,-12.73517289,0
253,3,2,1,1,1,1,1,1,1,1,1,0.920279787,-0.04970004,-7.53085549,-12.73517289,0
254,4,2,1,1,1,1,1,1,1,1,1,3.311908444,1.96202154,-7.53085549,-12.73517289,0
255,5,3,1,1,1,1,1,1,1,1,1,1.834726038,1.085949239,-7.53085549,-12.73517289,0
256,6,3,1,1,1,1,1,1,1,1,1,0.709253729,1.118396361,-7.53085549,-12.73517289,0
257,4,2,1,1,1,1,1,1,1,1,1,3.030540366,1.24818485,-7.53085549,-12.73517289,0
258,3,2,1,1,1,1,1,1,1,1,1,2.116094115,1.085949239,-7.53085549,-12.73517289,0
259,6,4,1,1,1,1,1,1,1,1,1,0.6037407,0.404559671,-7.53085549,-12.73517289,0
260,5,3,1,1,1,1,1,1,1,1,1,-0.556902618,-0.925772341,-7.53085549,-12.73517289,0
261,6,3,1,1,1,1,1,1,1,1,1,1.271989884,0.696583772,-7.53085549,-12.73517289,0
262,5,4,1,1,1,1,1,1,1,1,1,1.764384019,0.372112549,-7.53085549,-12.73517289,0
263,7,7,3,6,7,4,5,5,4,5,4,-1.260322811,-0.114594285,0.82536898,0.563508592,1
264,5,5,1,1,1,1,1,1,1,1,1,-1.014125743,0.761478016,-7.53085549,-12.73517289,0
265,6,6,3,6,6,4,5,4,3,3,3,-0.521731608,1.118396361,-0.814342991,-0.888907132,1
