157,-0.977330012,-0.478046854,-0.988508114,0.75632085,-0.557465347,-0.648620784,0.126219512,0.232828223,1.68415397,1
159,-0.849280655,-0.229492509,0.321290974,0.412551227,0.950970297,1.083824406,0.126219512,0.566360694,1.68415397,1
161,0.40987135,0.367037921,-0.307412588,-0.313184645,-0.557465347,-2.381065974,-1.506745427,0.899893166,0.039720613,0
166,-0.827939096,-0.7266012,0.984922512,1.176483724,0.950970297,1.083824406,0.126219512,0.566360694,1.68415397,1
172,0.025723281,-0.17978164,-0.604300381,-0.236791395,0.950970297,-0.648620784,-1.506745427,0.566360694,0.039720613,0
174,0.068406399,-0.875733807,-0.359804551,-1.420886765,-2.06590099,-0.648620784,1.759184451,-0.767769192,-1.604712745,0
177,0.38852979,0.640447701,-0.53444443,1.482056722,-0.557465347,-2.381065974,-1.506745427,0.566360694,0.039720613,1
185,-0.294400111,-0.627179462,0.181579072,-0.542364394,0.950970297,-0.648620784,0.126219512,-0.43423672,0.039720613,0
186,-0.230375432,0.14333901,0.984922512,1.520253347,-2.06590099,-0.648620784,-1.506745427,-0.767769192,-1.604712745,0
192,-0.145009195,-0.17978164,-0.132772709,-0.427774519,0.950970297,-2.381065974,0.126219512,-0.100704249,1.68415397,1
198,0.281821993,0.565881397,0.513394841,0.527141101,-0.557465347,-2.381065974,-1.506745427,0.232828223,-1.604712745,0
199,0.025723281,-0.378625116,0.094259132,-0.618757644,0.950970297,-0.648620784,-1.506745427,0.232828223,0.039720613,1
200,-0.67854818,0.814435743,0.059331157,0.870910725,-0.557465347,1.083824406,0.126219512,0.566360694,1.68415397,1
202,1.327558404,1.808653126,1.177026379,1.673039846,0.950970297,-2.381065974,-1.506745427,0.899893166,0.039720613,1
205,0.324505112,1.336399869,1.072242451,1.100090474,0.950970297,-2.381065974,-1.506745427,0.566360694,0.039720613,1
206,0.196455756,1.013279219,0.880138585,0.75632085,0.950970297,-0.648620784,-1.506745427,0.899893166,1.68415397,1
208,0.153772637,1.286689,1.334202269,2.01680947,0.950970297,-0.648620784,-1.506745427,-0.43423672,0.039720613,0
211,-0.294400111,0.342182486,0.653106743,0.870910725,0.950970297,-0.648620784,0.126219512,-0.767769192,0.039720613,0
216,-0.614523502,0.541025963,0.653106743,0.450747852,-0.557465347,-2.381065974,0.126219512,0.566360694,1.68415397,1
217,1.199509048,0.988423785,0.653106743,1.023697224,-0.557465347,-2.381065974,-1.506745427,0.566360694,-1.604712745,0
219,-0.209033873,-0.105215336,0.35621895,-0.35138127,0.950970297,-0.648620784,1.759184451,0.232828223,1.68415397,1
222,0.324505112,1.038134654,1.019850488,1.176483724,0.950970297,-2.381065974,0.126219512,0.566360694,0.039720613,1
236,-0.273058551,0.739869439,-0.569372405,-0.27498802,-2.06590099,1.083824406,0.126219512,-0.767769192,-1.604712745,0
237,-0.657206621,0.267616183,-0.744012284,-0.27498802,-2.06590099,1.083824406,1.759184451,-0.43423672,0.039720613,0
240,-0.273058551,0.342182486,-0.429660503,-0.160398146,-0.557465347,-0.648620784,1.759184451,-0.100704249,0.039720613,0
241,-0.123667635,-0.328914247,-1.005972101,-0.695150893,0.950970297,1.083824406,-1.506745427,0.566360694,0.039720613,1
263,-0.934646893,-0.478046854,0.391146926,0.374354602,0.950970297,2.816269597,0.126219512,0.232828223,1.68415397,1
265,-0.486474145,0.466459659,-0.516980442,-0.847937393,0.950970297,1.083824406,-1.506745427,-0.43423672,0.039720613,1
271,-1.04135469,0.043917271,-0.866260199,-0.809740768,-0.557465347,-0.648620784,0.126219512,0.232828223,0.039720613,0
272,-0.891963774,-0.428335985,-0.918652162,-1.115313766,0.950970297,1.083824406,0.126219512,-0.100704249,1.68415397,1
280,-0.123667635,-0.925444677,-0.971044126,-1.268100266,-0.557465347,1.083824406,1.759184451,0.566360694,1.68415397,1
281,0.665970063,0.590736832,0.670570731,0.8327141,0.950970297,1.083824406,1.759184451,-0.767769192,0.039720613,0
283,-0.529157264,0.193049879,-0.429660503,-0.389577895,-2.06590099,-0.648620784,0.126219512,0.566360694,0.039720613,0
284,-0.657206621,0.715014005,-0.848796211,-0.847937393,-2.06590099,1.083824406,0.126219512,0.232828223,-1.604712745,0
286,-0.913305333,-0.577468593,-0.2899486,-0.809740768,0.950970297,-0.648620784,-1.506745427,-0.100704249,0.039720613,0
289,-0.379766348,-0.577468593,0.688034719,0.145174853,0.950970297,1.083824406,0.126219512,-0.100704249,1.68415397,1
291,-0.379766348,-1.223709891,-0.551908418,-0.580561019,0.950970297,-0.648620784,-1.506745427,-0.100704249,0.039720613,0
293,-0.337083229,0.093628141,0.024403181,-0.580561019,-0.557465347,1.083824406,-1.506745427,-0.767769192,-1.604712745,0
302,1.412924642,1.336399869,0.880138585,0.718124226,-0.557465347,-0.648620784,0.126219512,-0.100704249,1.68415397,1
305,0.729994741,-0.055504467,-0.499516454,-0.542364394,-0.557465347,-0.648620784,0.126219512,-0.43423672,0.039720613,0
310,0.516579147,-0.080359901,0.373682938,-0.886134017,-2.06590099,-2.381065974,1.759184451,-0.767769192,-1.604712745,0
313,-0.998671571,0.615592266,-0.342340564,-0.656954268,-2.06590099,-0.648620784,0.126219512,-0.43423672,-1.604712745,0
320,-0.166350754,-0.030649032,-0.464588478,-0.084004896,0.950970297,1.083824406,1.759184451,-0.43423672,0.039720613,1
322,0.196455756,0.615592266,0.199043059,-0.122201521,0.950970297,-0.648620784,0.126219512,-0.43423672,-1.604712745,0
330,0.708653182,0.342182486,0.548322816,1.176483724,0.950970297,1.083824406,0.126219512,-0.43423672,1.68415397,1
331,-0.443791026,-0.254347943,-0.53444443,0.068781603,0.950970297,1.083824406,0.126219512,-0.43423672,0.039720613,0
333,-0.123667635,0.193049879,-0.621764369,-1.53547664,-2.06590099,-2.381065974,0.126219512,-0.100704249,-1.604712745,0
334,-0.891963774,-0.900589242,-0.412196515,-1.000723892,0.950970297,-0.648620784,-1.506745427,0.232828223,0.039720613,0
345,-0.721231299,-1.497119672,-0.377268539,-0.886134017,2.459405941,-2.381065974,-1.506745427,-0.767769192,0.039720613,0
350,0.38852979,-0.45319142,0.391146926,0.259764728,-2.06590099,-2.381065974,0.126219512,0.899893166,0.039720613,0
360,-0.251716992,-0.17978164,-0.220092649,0.221568103,-2.06590099,-2.381065974,0.126219512,-0.100704249,-1.604712745,0
373,0.815360979,0.814435743,0.740426683,1.291073598,-2.06590099,1.083824406,0.126219512,-0.100704249,0.039720613,1
377,0.217797315,0.043917271,0.635642755,0.90910735,0.950970297,-2.381065974,-1.506745427,0.566360694,0.039720613,0
378,0.473896028,0.168194444,-0.150236697,-0.465971144,-0.557465347,-0.648620784,-1.506745427,-0.43423672,-1.604712745,0
381,-0.401107908,-0.925444677,-0.988508114,-0.19859477,0.950970297,-2.381065974,-1.506745427,0.232828223,-1.604712745,0
386,-0.443791026,-1.099432719,0.338754962,-0.236791395,0.950970297,-2.381065974,-1.506745427,-0.767769192,0.039720613,0
390,0.132431078,0.019061837,-0.377268539,0.145174853,0.950970297,-2.381065974,0.126219512,-0.767769192,0.039720613,0
391,0.303163553,-0.328914247,0.041867169,0.068781603,2.459405941,-2.381065974,-1.506745427,0.232828223,0.039720613,0
399,0.665970063,0.019061837,0.688034719,1.061893849,-0.557465347,1.083824406,1.759184451,-0.100704249,1.68415397,1
400,-0.102326076,0.267616183,-0.53444443,-0.542364394,-0.557465347,1.083824406,0.126219512,-0.43423672,-1.604712745,0
401,0.601945385,-0.105215336,-0.202628661,0.259764728,-0.557465347,-2.381065974,-1.506745427,-0.767769192,0.039720613,0
415,0.004381721,-1.472264237,-0.551908418,-0.122201521,-0.557465347,1.083824406,1.759184451,-0.767769192,0.039720613,0
418,-0.31574167,-0.055504467,0.059331157,-0.27498802,-2.06590099,-0.648620784,0.126219512,0.232828223,0.039720613,0
420,-0.059642957,-0.304058812,-0.53444443,-1.726459764,-0.557465347,1.083824406,1.759184451,-0.767769192,0.039720613,0
436,-0.251716992,-0.105215336,-0.097844734,0.259764728,0.950970297,1.083824406,0.126219512,-0.100704249,1.68415397,1
437,0.132431078,0.615592266,-0.656692345,-0.847937393,-0.557465347,2.816269597,0.126219512,-0.100704249,0.039720613,0
438,0.516579147,0.193049879,0.426074901,0.450747852,0.950970297,2.816269597,1.759184451,-0.100704249,1.68415397,1
441,-0.763914418,-0.005793598,-0.569372405,-0.19859477,-0.557465347,-0.648620784,3.39214939,-0.100704249,0.039720613,0
442,-0.486474145,0.317327052,-0.027988782,-0.313184645,-2.06590099,2.816269597,0.126219512,-0.767769192,0.039720613,1
443,0.196455756,0.317327052,-0.499516454,-0.19859477,-2.06590099,-0.648620784,0.126219512,-0.43423672,-1.604712745,0
448,0.196455756,0.69015857,-0.132772709,0.870910725,0.950970297,1.083824406,-1.506745427,0.232828223,1.68415397,1
451,0.858044097,0.640447701,-0.062916758,0.450747852,0.950970297,2.816269597,0.126219512,-0.100704249,0.039720613,1
457,0.089747959,0.516170528,-0.429660503,0.336157977,-2.06590099,2.816269597,1.759184451,-0.43423672,-1.604712745,0
459,0.196455756,0.516170528,0.35621895,0.106978228,-2.06590099,-0.648620784,-1.506745427,-0.43423672,-1.604712745,0
472,0.516579147,0.715014005,-0.167700685,0.030584979,-0.557465347,1.083824406,0.126219512,-0.43423672,-1.604712745,0
473,-0.080984516,-1.049721849,-0.447124491,-1.153510391,-0.557465347,-2.381065974,0.126219512,0.232828223,0.039720613,0
474,-0.123667635,-0.826022938,-0.027988782,-0.733347518,-2.06590099,-0.648620784,0.126219512,-0.43423672,-1.604712745,0
481,-0.443791026,-0.925444677,-0.429660503,-0.504167769,0.950970297,1.083824406,0.126219512,-0.43423672,0.039720613,0
485,0.068406399,-0.552613158,0.408610914,0.641730976,-0.557465347,-0.648620784,1.759184451,-0.100704249,0.039720613,1
489,-0.977330012,0.217905313,-0.516980442,-0.924330642,0.950970297,1.083824406,0.126219512,0.899893166,0.039720613,1
492,-0.016959838,0.068772706,-0.394732527,-1.344493515,-0.557465347,-2.381065974,-1.506745427,0.566360694,-1.604712745,0
498,-0.422449467,-0.652034896,-0.499516454,-1.153510391,-2.06590099,-0.648620784,1.759184451,-0.767769192,-1.604712745,0
501,-0.145009195,0.193049879,-0.604300381,-1.268100266,-2.06590099,1.083824406,1.759184451,-0.100704249,0.039720613,0
502,-0.209033873,-0.552613158,-0.866260199,-0.656954268,0.950970297,1.083824406,0.126219512,0.566360694,1.68415397,1
513,-0.614523502,-0.13007077,-0.394732527,-1.268100266,0.950970297,-0.648620784,0.126219512,0.566360694,1.68415397,1
514,-0.550498823,-0.428335985,-0.604300381,-1.000723892,0.950970297,2.816269597,-1.506745427,-0.43423672,0.039720613,0
516,-0.230375432,-0.552613158,-0.499516454,-0.35138127,-0.557465347,-0.648620784,1.759184451,0.232828223,0.039720613,0
517,-0.657206621,-0.502902289,-0.639228357,-0.656954268,0.950970297,-0.648620784,0.126219512,-0.43423672,0.039720613,1
523,0.239138875,-0.652034896,-0.010524795,-0.656954268,-2.06590099,1.083824406,1.759184451,-0.100704249,0.039720613,0
530,0.40987135,-0.602324027,-0.447124491,-0.847937393,-2.06590099,-2.381065974,1.759184451,0.232828223,0.039720613,0
538,-0.593181942,-1.099432719,-0.429660503,-0.542364394,0.950970297,-0.648620784,0.126219512,0.566360694,1.68415397,1
541,0.77267786,0.864146612,0.076795145,0.183371478,0.950970297,-2.381065974,0.126219512,0.566360694,0.039720613,1
546,0.303163553,0.491315094,0.041867169,0.106978228,-2.06590099,1.083824406,0.126219512,0.566360694,-1.604712745,0
547,0.644628503,0.019061837,1.264346318,1.902219595,-0.557465347,-0.648620784,1.759184451,0.566360694,1.68415397,1
549,0.04706484,0.267616183,0.286362999,0.75632085,0.950970297,-0.648620784,1.759184451,-0.43423672,1.68415397,1
553,-0.571840383,-0.204637074,-0.516980442,-0.542364394,-0.557465347,2.816269597,1.759184451,-0.100704249,-1.604712745,0
555,-0.166350754,-0.975155546,0.478466865,0.374354602,-2.06590099,-2.381065974,1.759184451,-0.767769192,-1.604712745,0
566,0.516579147,-0.055504467,0.618178768,0.297961352,-0.557465347,1.083824406,0.126219512,0.232828223,1.68415397,1
572,0.303163553,-0.751456635,0.181579072,-0.084004896,0.950970297,1.083824406,0.126219512,-0.100704249,1.68415397,1
574,-0.166350754,-0.030649032,0.286362999,0.221568103,-0.557465347,1.083824406,0.126219512,-0.767769192,0.039720613,0
578,-0.080984516,0.193049879,-0.604300381,-1.191707016,-0.557465347,1.083824406,1.759184451,0.232828223,0.039720613,1
579,0.794019419,0.391893355,0.251435023,0.145174853,2.459405941,-2.381065974,-1.506745427,0.232828223,1.68415397,1
582,1.284875286,0.217905313,0.775354658,0.221568103,0.950970297,-0.648620784,1.759184451,-0.767769192,0.039720613,0
583,0.239138875,-0.552613158,0.705498707,0.8327141,-0.557465347,1.083824406,1.759184451,-0.43423672,0.039720613,0
584,1.604998677,0.988423785,-0.04545277,-0.007611646,-0.557465347,-0.648620784,-1.506745427,-0.100704249,-1.604712745,0
586,1.220850607,0.665303136,-0.202628661,-0.847937393,-0.557465347,1.083824406,-1.506745427,0.232828223,-1.604712745,0
589,0.580603825,-0.080359901,0.076795145,-0.122201521,-2.06590099,1.083824406,1.759184451,-0.43423672,0.039720613,0
590,-0.294400111,-0.826022938,0.373682938,-0.313184645,0.950970297,-2.381065974,-1.506745427,-0.767769192,-1.604712745,0
593,0.516579147,0.242760748,0.251435023,-0.695150893,-2.06590099,-2.381065974,0.126219512,-0.43423672,-1.604712745,0
597,-0.251716992,-1.397697933,0.268899011,-0.695150893,2.459405941,-0.648620784,-1.506745427,0.899893166,0.039720613,0
602,-0.209033873,-0.055504467,-0.621764369,-0.809740768,0.950970297,1.083824406,1.759184451,0.899893166,1.68415397,1
603,0.132431078,-0.676890331,0.024403181,-0.542364394,-2.06590099,1.083824406,0.126219512,0.566360694,1.68415397,1
610,0.303163553,0.093628141,-0.621764369,-0.504167769,0.950970297,-0.648620784,1.759184451,0.566360694,1.68415397,1
618,0.303163553,0.590736832,0.129187108,-0.504167769,0.950970297,-0.648620784,0.126219512,-0.43423672,-1.604712745,0
620,1.47694932,1.087845523,0.35621895,0.450747852,-0.557465347,-2.381065974,-1.506745427,0.566360694,-1.604712745,0
626,1.818414271,1.386110738,1.054778464,0.947303975,0.950970297,-0.648620784,-1.506745427,0.232828223,1.68415397,1
627,-0.657206621,-0.428335985,0.024403181,0.221568103,0.950970297,1.083824406,0.126219512,-0.100704249,1.68415397,1
629,-0.038301398,-0.900589242,-0.2899486,-0.27498802,-0.557465347,-0.648620784,-1.506745427,-0.100704249,-1.604712745,0
638,0.40987135,-0.304058812,0.321290974,-0.962527267,0.950970297,1.083824406,0.126219512,-0.767769192,-1.604712745,0
639,-0.230375432,-0.850878373,-0.027988782,-0.886134017,0.950970297,1.083824406,0.126219512,-0.767769192,0.039720613,0
644,0.794019419,0.292471617,-0.639228357,-1.038920517,-2.06590099,-0.648620784,0.126219512,-0.767769192,-1.604712745,0
650,0.516579147,0.292471617,0.722962695,0.259764728,0.950970297,1.083824406,1.759184451,-0.100704249,0.039720613,0
653,0.794019419,0.615592266,0.233971035,-0.007611646,0.950970297,-0.648620784,1.759184451,-0.100704249,1.68415397,1
656,0.708653182,0.715014005,-0.150236697,0.488944477,0.950970297,1.083824406,1.759184451,-0.100704249,1.68415397,1
657,0.089747959,0.665303136,0.024403181,-0.27498802,0.950970297,-0.648620784,0.126219512,-0.767769192,0.039720613,1
660,0.452554469,-0.080359901,0.076795145,-0.236791395,0.950970297,-0.648620784,-1.506745427,-0.767769192,-1.604712745,0
666,-0.102326076,-0.478046854,-0.656692345,-1.45908339,0.950970297,1.083824406,-1.506745427,0.899893166,0.039720613,1
667,0.175114196,0.068772706,-0.324876576,-1.573673264,0.950970297,1.083824406,0.126219512,-0.767769192,0.039720613,1
669,0.836702538,0.590736832,0.006939193,-1.268100266,-2.06590099,-0.648620784,0.126219512,-0.100704249,-1.604712745,0
672,0.345846672,0.019061837,0.443538889,-0.313184645,0.950970297,1.083824406,0.126219512,-0.43423672,0.039720613,1
679,0.111089518,-0.602324027,0.041867169,0.030584979,0.950970297,-0.648620784,-1.506745427,-0.767769192,0.039720613,0
685,0.794019419,0.491315094,0.513394841,0.527141101,0.950970297,-2.381065974,-1.506745427,0.899893166,0.039720613,0
686,0.623286944,-0.13007077,-0.04545277,-1.077117142,-0.557465347,-0.648620784,1.759184451,-0.43423672,0.039720613,0
687,0.367188231,-0.17978164,-0.272484612,-0.618757644,-0.557465347,-0.648620784,0.126219512,-0.43423672,-1.604712745,0
688,0.729994741,-0.055504467,-0.569372405,-1.000723892,0.950970297,-2.381065974,0.126219512,0.899893166,1.68415397,1
692,-0.123667635,-0.229492509,1.0023865,1.291073598,-2.06590099,-0.648620784,1.759184451,-0.767769192,-1.604712745,0
696,0.196455756,0.093628141,0.408610914,0.450747852,-2.06590099,-0.648620784,0.126219512,0.566360694,-1.604712745,0
697,0.345846672,-0.204637074,0.461002877,0.259764728,0.950970297,-2.381065974,-1.506745427,0.899893166,0.039720613,0
699,0.473896028,-0.154926205,-0.097844734,-0.427774519,0.950970297,-0.648620784,-1.506745427,-0.767769192,-1.604712745,0
701,0.473896028,0.441604224,0.478466865,0.641730976,-0.557465347,-0.648620784,-1.506745427,0.566360694,0.039720613,0
706,0.7513363,0.889002047,0.35621895,0.679927601,-2.06590099,-0.648620784,0.126219512,-0.100704249,0.039720613,0
708,-0.016959838,0.342182486,-0.185164673,-1.191707016,-0.557465347,1.083824406,0.126219512,-0.100704249,0.039720613,1
713,0.729994741,0.590736832,-0.656692345,-0.580561019,-2.06590099,1.083824406,-1.506745427,0.899893166,0.039720613,0
723,0.77267786,0.764724874,-0.132772709,-0.27498802,0.950970297,-2.381065974,-1.506745427,0.899893166,0.039720613,0
726,0.708653182,0.168194444,0.792818646,1.902219595,0.950970297,-0.648620784,0.126219512,0.566360694,0.039720613,1
728,0.687311622,0.193049879,0.129187108,-0.35138127,0.950970297,-2.381065974,-1.506745427,-0.100704249,0.039720613,0
730,0.431212909,-0.279203378,0.251435023,1.291073598,0.950970297,-0.648620784,0.126219512,-0.767769192,0.039720613,0
732,0.175114196,-0.005793598,0.164115084,0.985500599,0.950970297,-0.648620784,-1.506745427,-0.43423672,0.039720613,1
738,0.623286944,-0.204637074,0.076795145,0.106978228,-2.06590099,-0.648620784,1.759184451,-0.43423672,-1.604712745,0
742,0.324505112,-0.602324027,0.426074901,0.603534351,0.950970297,1.083824406,-1.506745427,0.566360694,1.68415397,1
754,-0.059642957,-1.397697933,-0.097844734,-0.771544143,0.950970297,-0.648620784,-1.506745427,-0.767769192,0.039720613,0
755,-0.31574167,-0.304058812,-0.324876576,-0.809740768,0.950970297,-0.648620784,-1.506745427,-0.43423672,-1.604712745,0
756,-0.059642957,-0.080359901,-0.53444443,-1.306296891,-0.557465347,1.083824406,0.126219512,-0.43423672,0.039720613,0
768,-0.443791026,-0.055504467,-0.167700685,-1.038920517,-0.557465347,-0.648620784,0.126219512,0.899893166,1.68415397,1
772,-0.614523502,-0.428335985,-0.237556637,-0.465971144,0.950970297,1.083824406,0.126219512,-0.100704249,0.039720613,1
780,0.004381721,-0.080359901,0.199043059,0.106978228,-0.557465347,1.083824406,0.126219512,0.566360694,1.68415397,1
782,-0.529157264,-0.7266012,-0.569372405,-0.427774519,-2.06590099,1.083824406,1.759184451,-0.767769192,-1.604712745,0
783,-0.209033873,-0.627179462,0.618178768,0.641730976,-2.06590099,-0.648620784,1.759184451,-0.767769192,-1.604712745,0
786,0.580603825,-0.13007077,0.705498707,1.214680348,-2.06590099,-0.648620784,0.126219512,-0.767769192,-1.604712745,0
792,0.559262266,1.013279219,0.513394841,1.443860097,-2.06590099,1.083824406,1.759184451,-0.43423672,0.039720613,0
794,1.028776573,0.615592266,0.408610914,1.596646597,-0.557465347,1.083824406,0.126219512,-0.43423672,-1.604712745,0
796,0.239138875,-0.154926205,0.268899011,-0.084004896,-0.557465347,1.083824406,1.759184451,-0.767769192,-1.604712745,0
799,-0.67854818,-0.13007077,0.75789067,0.450747852,0.950970297,-0.648620784,-1.506745427,0.566360694,0.039720613,1
800,0.068406399,0.96356835,0.705498707,0.679927601,-0.557465347,-2.381065974,-1.506745427,0.899893166,0.039720613,1
804,-0.614523502,-0.229492509,-0.551908418,-0.084004896,-2.06590099,-0.648620784,-1.506745427,-0.43423672,-1.604712745,0
811,-0.166350754,-0.254347943,0.076795145,0.336157977,0.950970297,1.083824406,1.759184451,-0.767769192,0.039720613,1
818,-0.785255977,-1.074577284,0.722962695,1.711236471,-0.557465347,-0.648620784,1.759184451,-0.100704249,-1.604712745,0
824,0.089747959,0.491315094,0.006939193,0.068781603,-2.06590099,1.083824406,1.759184451,-0.100704249,-1.604712745,0
834,-0.891963774,-1.074577284,-0.866260199,-0.809740768,2.459405941,-2.381065974,0.126219512,0.566360694,1.68415397,1
837,-0.016959838,0.193049879,0.827746622,0.412551227,-0.557465347,-0.648620784,0.126219512,-0.100704249,-1.604712745,0
842,-0.273058551,0.118483575,-0.237556637,0.259764728,-0.557465347,-2.381065974,0.126219512,-0.767769192,-1.604712745,0
843,0.089747959,0.491315094,-0.482052466,-0.886134017,0.950970297,1.083824406,0.126219512,0.232828223,0.039720613,1
844,-0.593181942,0.242760748,-0.132772709,1.138287099,-0.557465347,2.816269597,1.759184451,-0.43423672,0.039720613,1
845,-0.849280655,-0.627179462,-0.04545277,0.641730976,-2.06590099,2.816269597,1.759184451,-0.100704249,0.039720613,0
848,-0.827939096,-0.875733807,-0.010524795,-0.27498802,-0.557465347,1.083824406,1.759184451,-0.43423672,0.039720613,0
849,-0.507815705,-0.353769682,-1.163147992,-0.27498802,-0.557465347,1.083824406,1.759184451,-0.100704249,0.039720613,0
850,-0.102326076,0.193049879,0.076795145,1.329270223,-0.557465347,1.083824406,1.759184451,0.566360694,1.68415397,1
851,0.111089518,0.317327052,0.181579072,0.641730976,0.950970297,-0.648620784,0.126219512,0.566360694,1.68415397,1
856,-0.273058551,-0.304058812,-0.639228357,-0.733347518,0.950970297,-2.381065974,0.126219512,-0.43423672,0.039720613,0
859,-0.166350754,-0.279203378,-0.097844734,-0.427774519,0.950970297,-0.648620784,-3.139710366,0.899893166,-1.604712745,0
861,-0.635865061,-0.428335985,0.338754962,0.679927601,0.950970297,1.083824406,0.126219512,0.899893166,1.68415397,1
863,-0.273058551,-0.030649032,-0.150236697,-0.465971144,-0.557465347,-0.648620784,-1.506745427,-0.43423672,-1.604712745,0
870,-0.337083229,-0.17978164,-0.324876576,0.183371478,0.950970297,1.083824406,-1.506745427,0.566360694,1.68415397,1
875,-0.422449467,-0.105215336,0.338754962,0.870910725,-0.557465347,1.083824406,0.126219512,-0.100704249,0.039720613,0
884,-0.230375432,-0.751456635,-0.307412588,-0.733347518,-0.557465347,1.083824406,0.126219512,0.566360694,1.68415397,1
886,-0.571840383,-0.030649032,0.129187108,0.450747852,0.950970297,1.083824406,1.759184451,0.899893166,0.039720613,0
889,-0.721231299,-0.925444677,0.059331157,-0.007611646,0.950970297,1.083824406,0.126219512,0.899893166,1.68415397,1
891,0.367188231,0.068772706,0.199043059,-0.35138127,0.950970297,-0.648620784,0.126219512,0.566360694,-1.604712745,0
896,-0.230375432,-0.304058812,-0.220092649,-0.656954268,-0.557465347,-2.381065974,0.126219512,-0.43423672,-1.604712745,0
